user_id,product_id,purchase_date,quantity,price_paid_per_unit,total_price_paid,discount_percent,product_diet_type,user_diet_type
U0279,P0036,2025-06-01,3,86.94,260.82,10,green,green
U0039,P0477,2025-05-22,3,183.94,551.82,40,green,green
U0271,P0052,2025-06-12,1,180.63,180.63,40,red,red
U0074,P0246,2025-06-14,2,319.75,639.5,20,red,red
U0234,P0403,2025-06-05,3,133.97,401.91,30,green,green
U0205,P0264,2025-06-27,3,307.1,921.3,10,green,green
U0060,P0412,2025-06-22,2,465.5,931.0,0,yellow,red
U0157,P0325,2025-06-08,1,203.38,203.38,50,green,red
U0000,P0362,2025-06-15,3,380.71,1142.13,20,green,green
U0106,P0316,2025-06-13,1,126.65,126.65,40,green,red
U0138,P0310,2025-06-13,1,246.54,246.54,20,yellow,yellow
U0060,P0339,2025-06-05,3,196.52,589.56,30,red,red
U0049,P0300,2025-06-28,1,154.57,154.57,0,green,green
U0116,P0491,2025-06-16,2,253.64,507.28,40,green,green
U0168,P0125,2025-06-16,1,93.18,93.18,30,green,green
U0167,P0087,2025-05-09,2,164.7,329.4,20,green,green
U0273,P0464,2025-06-09,3,186.95,560.85,50,green,green
U0092,P0128,2025-06-27,1,167.44,167.44,50,green,red
U0148,P0354,2025-06-10,1,171.64,171.64,10,green,yellow
U0225,P0382,2025-06-04,3,61.49,184.47,0,green,green
U0089,P0217,2025-06-11,1,58.48,58.48,40,green,green
U0051,P0122,2025-06-10,2,113.14,226.28,10,yellow,yellow
U0189,P0448,2025-06-27,1,222.35,222.35,50,green,green
U0047,P0458,2025-05-30,2,205.1,410.2,40,green,red
U0297,P0242,2025-05-24,1,244.59,244.59,0,green,yellow
U0013,P0135,2025-05-23,2,49.56,99.12,50,green,green
U0143,P0179,2025-06-24,2,225.43,450.86,50,green,green
U0136,P0237,2025-06-20,2,193.92,387.84,50,green,green
U0039,P0277,2025-06-28,1,257.09,257.09,40,green,green
U0268,P0275,2025-05-13,1,265.49,265.49,0,yellow,red
U0093,P0006,2025-06-09,2,184.06,368.12,0,green,green
U0280,P0120,2025-06-13,1,349.8,349.8,30,green,green
U0088,P0256,2025-06-18,2,241.01,482.02,20,green,red
U0100,P0376,2025-06-11,2,479.94,959.88,0,green,red
U0252,P0254,2025-06-25,2,105.25,210.5,50,green,red
U0182,P0436,2025-05-15,3,182.83,548.49,50,green,green
U0057,P0364,2025-06-16,3,302.31,906.93,0,yellow,yellow
U0026,P0357,2025-06-05,2,75.67,151.34,50,green,green
U0171,P0380,2025-06-11,1,283.57,283.57,30,red,red
U0224,P0262,2025-06-18,2,130.84,261.68,40,red,red
U0003,P0319,2025-06-16,3,135.45,406.35,0,green,yellow
U0046,P0069,2025-06-26,1,247.97,247.97,40,green,green
U0164,P0377,2025-05-30,3,45.7,137.1,20,green,green
U0296,P0294,2025-06-07,1,61.05,61.05,30,yellow,red
U0150,P0311,2025-06-09,1,168.47,168.47,20,yellow,red
U0207,P0151,2025-06-28,3,120.46,361.38,50,yellow,red
U0240,P0412,2025-05-25,1,465.5,465.5,0,yellow,red
U0091,P0323,2025-06-23,1,259.83,259.83,20,green,red
U0023,P0136,2025-06-24,2,143.28,286.56,40,green,yellow
U0061,P0236,2025-05-22,3,76.88,230.64,50,yellow,yellow
U0222,P0465,2025-06-24,3,31.28,93.84,50,green,green
U0027,P0357,2025-06-26,3,75.67,227.01,50,green,green
U0294,P0011,2025-05-31,2,393.32,786.64,0,green,green
U0188,P0393,2025-06-26,2,183.91,367.82,0,red,red
U0170,P0487,2025-06-20,3,181.96,545.88,0,green,red
U0075,P0476,2025-05-24,3,309.38,928.14,0,green,yellow
U0204,P0255,2025-05-14,1,148.24,148.24,10,green,green
U0260,P0175,2025-06-04,3,45.86,137.58,20,green,red
U0094,P0206,2025-05-30,1,178.51,178.51,0,yellow,red
U0296,P0171,2025-06-09,2,215.3,430.6,30,green,red
U0001,P0346,2025-06-22,1,126.83,126.83,0,green,green
U0275,P0154,2025-05-17,1,127.48,127.48,50,green,green
U0103,P0144,2025-06-24,3,458.49,1375.47,0,yellow,red
U0272,P0473,2025-06-20,1,323.03,323.03,30,yellow,yellow
U0029,P0076,2025-06-18,3,119.22,357.66,0,yellow,red
U0074,P0295,2025-05-29,1,167.47,167.47,40,red,red
U0242,P0122,2025-06-04,2,113.14,226.28,10,yellow,yellow
U0213,P0329,2025-06-18,3,262.02,786.06,40,green,green
U0171,P0235,2025-05-13,3,161.38,484.14,50,red,red
U0248,P0417,2025-06-23,1,161.46,161.46,50,green,yellow
U0085,P0120,2025-06-22,3,349.8,1049.4,30,green,green
U0274,P0300,2025-06-20,3,154.57,463.71,0,green,green
U0051,P0062,2025-06-15,2,277.32,554.64,10,yellow,yellow
U0214,P0308,2025-06-26,2,227.29,454.58,20,yellow,yellow
U0009,P0197,2025-06-17,1,357.58,357.58,20,yellow,red
U0175,P0282,2025-06-28,1,279.66,279.66,20,red,red
U0299,P0111,2025-06-10,2,130.21,260.42,50,yellow,yellow
U0103,P0184,2025-06-16,2,222.97,445.94,50,yellow,red
U0287,P0044,2025-05-24,1,96.24,96.24,20,green,yellow
U0027,P0171,2025-06-24,3,215.3,645.9,30,green,green
U0226,P0010,2025-06-14,1,280.37,280.37,0,red,red
U0275,P0119,2025-06-11,2,117.1,234.2,30,green,green
U0122,P0457,2025-06-21,3,241.32,723.96,0,yellow,red
U0002,P0423,2025-06-26,3,454.14,1362.42,0,green,green
U0158,P0443,2025-06-28,3,214.5,643.5,50,green,red
U0001,P0152,2025-06-12,2,296.35,592.7,0,green,green
U0107,P0085,2025-06-26,3,112.24,336.72,20,yellow,red
U0206,P0304,2025-06-17,3,112.29,336.87,30,red,red
U0126,P0094,2025-06-22,2,43.87,87.74,30,green,yellow
U0015,P0488,2025-06-27,2,234.89,469.78,50,yellow,yellow
U0082,P0261,2025-05-25,1,344.22,344.22,0,yellow,yellow
U0093,P0436,2025-05-16,1,182.83,182.83,50,green,green
U0299,P0093,2025-06-20,3,157.54,472.62,20,green,yellow
U0109,P0050,2025-06-23,1,186.58,186.58,50,green,green
U0157,P0111,2025-06-24,1,130.21,130.21,50,yellow,red
U0144,P0445,2025-05-31,2,207.4,414.8,40,red,red
U0138,P0250,2025-05-06,2,264.71,529.42,40,yellow,yellow
U0048,P0442,2025-06-02,2,348.92,697.84,30,yellow,yellow
U0013,P0423,2025-06-18,3,454.14,1362.42,0,green,green
U0061,P0173,2025-06-03,3,168.87,506.61,10,yellow,yellow
U0036,P0152,2025-05-12,2,296.35,592.7,0,green,green
U0023,P0030,2025-05-27,2,182.31,364.62,30,green,yellow
U0276,P0105,2025-06-20,2,195.46,390.92,50,green,green
U0150,P0256,2025-06-17,3,241.01,723.03,20,green,red
U0031,P0168,2025-06-28,1,92.96,92.96,50,green,red
U0064,P0484,2025-06-28,2,111.77,223.54,0,green,green
U0248,P0346,2025-06-23,2,126.83,253.66,0,green,yellow
U0219,P0043,2025-05-10,2,133.13,266.26,20,green,yellow
U0291,P0056,2025-06-27,3,152.19,456.57,50,red,red
U0248,P0125,2025-05-26,2,93.18,186.36,30,green,yellow
U0048,P0442,2025-06-17,1,348.92,348.92,30,yellow,yellow
U0274,P0053,2025-06-25,2,144.01,288.02,50,green,green
U0021,P0369,2025-05-28,2,119.42,238.84,0,red,red
U0129,P0430,2025-06-24,3,325.74,977.22,20,green,red
U0047,P0030,2025-06-12,3,182.31,546.93,30,green,red
U0177,P0007,2025-06-28,3,102.82,308.46,30,red,red
U0147,P0073,2025-05-14,3,236.53,709.59,40,green,red
U0104,P0421,2025-06-04,2,490.27,980.54,0,yellow,red
U0016,P0179,2025-06-26,1,225.43,225.43,50,green,green
U0191,P0325,2025-06-22,2,203.38,406.76,50,green,red
U0144,P0434,2025-06-28,1,425.02,425.02,10,yellow,red
U0224,P0040,2025-06-12,3,431.55,1294.65,0,red,red
U0102,P0472,2025-05-29,2,160.19,320.38,0,red,red
U0155,P0452,2025-06-17,1,292.08,292.08,20,green,green
U0091,P0345,2025-06-03,2,171.22,342.44,20,yellow,red
U0111,P0417,2025-06-26,3,161.46,484.38,50,green,green
U0099,P0095,2025-06-21,2,123.72,247.44,30,green,green
U0041,P0093,2025-06-17,1,157.54,157.54,20,green,red
U0111,P0470,2025-06-05,1,315.28,315.28,20,green,green
U0061,P0114,2025-06-11,1,278.68,278.68,20,green,yellow
U0132,P0156,2025-06-10,3,157.26,471.78,10,yellow,yellow
U0159,P0073,2025-06-13,3,236.53,709.59,40,green,red
U0222,P0196,2025-06-07,2,151.43,302.86,40,green,green
U0076,P0493,2025-06-14,3,394.25,1182.75,0,green,green
U0099,P0175,2025-06-18,2,45.86,91.72,20,green,green
U0204,P0231,2025-06-11,1,294.79,294.79,40,green,green
U0221,P0443,2025-06-26,3,214.5,643.5,50,green,green
U0045,P0195,2025-06-25,1,106.57,106.57,40,green,green
U0204,P0480,2025-06-27,1,327.61,327.61,20,green,green
U0281,P0280,2025-06-03,2,307.25,614.5,0,green,green
U0297,P0493,2025-06-21,2,394.25,788.5,0,green,yellow
U0196,P0088,2025-06-28,3,117.08,351.24,40,red,red
U0096,P0082,2025-06-10,1,30.85,30.85,40,green,red
U0005,P0348,2025-05-20,2,280.65,561.3,0,red,red
U0038,P0127,2025-06-03,1,185.5,185.5,10,green,green
U0269,P0187,2025-06-07,2,30.74,61.48,40,green,yellow
U0175,P0429,2025-05-15,2,321.62,643.24,20,red,red
U0257,P0314,2025-06-16,3,78.34,235.02,50,green,yellow
U0132,P0151,2025-06-08,3,120.46,361.38,50,yellow,yellow
U0074,P0007,2025-06-28,2,102.82,205.64,30,red,red
U0014,P0211,2025-05-17,3,211.57,634.71,40,green,green
U0029,P0070,2025-05-21,3,84.41,253.23,10,red,red
U0296,P0161,2025-06-10,1,81.39,81.39,50,green,red
U0277,P0000,2025-06-22,2,248.58,497.16,50,red,red
U0177,P0499,2025-06-26,3,354.69,1064.07,0,green,red
U0233,P0390,2025-05-27,3,413.63,1240.89,10,red,red
U0237,P0039,2025-06-19,2,139.15,278.3,20,green,red
U0178,P0342,2025-06-23,3,165.93,497.79,0,yellow,red
U0284,P0158,2025-06-24,2,220.54,441.08,40,green,red
U0298,P0202,2025-06-16,2,157.68,315.36,50,green,red
U0290,P0316,2025-06-21,1,126.65,126.65,40,green,green
U0122,P0397,2025-05-25,3,248.44,745.32,40,green,red
U0292,P0476,2025-05-08,2,309.38,618.76,0,green,yellow
U0137,P0437,2025-06-23,3,321.97,965.91,10,green,yellow
U0001,P0258,2025-05-23,1,75.98,75.98,20,green,green
U0211,P0319,2025-06-23,3,135.45,406.35,0,green,green
U0113,P0433,2025-06-02,2,139.55,279.1,40,red,red
U0241,P0459,2025-06-07,3,470.85,1412.55,0,yellow,yellow
U0089,P0406,2025-06-28,1,239.0,239.0,0,green,green
U0285,P0292,2025-05-13,2,118.22,236.44,40,red,red
U0164,P0293,2025-06-22,3,63.64,190.92,0,green,green
U0060,P0266,2025-05-28,3,249.82,749.46,40,red,red
U0205,P0031,2025-05-22,1,327.73,327.73,0,green,green
U0077,P0328,2025-06-16,1,39.35,39.35,40,green,green
U0082,P0426,2025-06-02,1,272.26,272.26,40,green,yellow
U0180,P0247,2025-06-27,2,162.83,325.66,40,green,green
U0051,P0364,2025-06-18,3,302.31,906.93,0,yellow,yellow
U0209,P0169,2025-05-31,3,310.06,930.18,20,green,green
U0261,P0470,2025-06-13,3,315.28,945.84,20,green,green
U0058,P0167,2025-05-17,1,158.52,158.52,40,green,yellow
U0008,P0357,2025-05-19,1,75.67,75.67,50,green,red
U0161,P0418,2025-06-26,3,243.4,730.2,50,yellow,yellow
U0155,P0419,2025-06-25,3,326.96,980.88,10,green,green
U0209,P0475,2025-06-25,3,233.67,701.01,30,green,green
U0173,P0436,2025-05-31,3,182.83,548.49,50,green,green
U0044,P0410,2025-06-02,1,139.93,139.93,50,green,red
U0298,P0498,2025-06-11,2,364.3,728.6,0,green,red
U0050,P0094,2025-06-22,2,43.87,87.74,30,green,yellow
U0119,P0025,2025-05-26,2,77.32,154.64,30,yellow,yellow
U0135,P0359,2025-06-01,2,329.73,659.46,10,red,red
U0285,P0280,2025-06-15,3,307.25,921.75,0,green,red
U0298,P0231,2025-05-23,3,294.79,884.37,40,green,red
U0118,P0318,2025-06-19,3,104.37,313.11,50,red,red
U0031,P0011,2025-06-26,2,393.32,786.64,0,green,red
U0279,P0329,2025-06-24,1,262.02,262.02,40,green,green
U0036,P0367,2025-06-16,1,121.22,121.22,20,green,green
U0245,P0483,2025-06-23,1,57.33,57.33,0,red,red
U0268,P0469,2025-06-12,1,332.57,332.57,30,green,red
U0172,P0264,2025-06-26,2,307.1,614.2,10,green,green
U0148,P0135,2025-05-18,2,49.56,99.12,50,green,yellow
U0181,P0333,2025-05-20,2,367.78,735.56,20,red,red
U0197,P0131,2025-06-06,1,333.82,333.82,20,green,green
U0069,P0181,2025-05-27,2,115.28,230.56,50,yellow,red
U0097,P0478,2025-06-26,1,169.69,169.69,30,green,green
U0241,P0319,2025-06-18,1,135.45,135.45,0,green,yellow
U0051,P0374,2025-06-02,1,151.37,151.37,50,green,yellow
U0246,P0490,2025-06-28,1,339.64,339.64,0,green,green
U0282,P0318,2025-06-16,2,104.37,208.74,50,red,red
U0178,P0170,2025-05-25,2,50.68,101.36,50,yellow,red
U0129,P0241,2025-06-28,1,146.06,146.06,50,yellow,red
U0179,P0486,2025-06-13,2,215.34,430.68,40,red,red
U0291,P0125,2025-06-04,1,93.18,93.18,30,green,red
U0281,P0067,2025-06-09,2,235.89,471.78,10,green,green
U0295,P0171,2025-06-22,1,215.3,215.3,30,green,red
U0230,P0169,2025-05-29,1,310.06,310.06,20,green,yellow
U0085,P0162,2025-06-17,1,202.16,202.16,50,green,green
U0181,P0460,2025-06-06,1,188.45,188.45,40,green,red
U0159,P0023,2025-06-24,3,324.03,972.09,20,yellow,red
U0041,P0042,2025-06-14,3,294.97,884.91,30,red,red
U0185,P0346,2025-06-24,3,126.83,380.49,0,green,yellow
U0031,P0092,2025-06-18,1,59.5,59.5,30,red,red
U0113,P0040,2025-06-23,1,431.55,431.55,0,red,red
U0033,P0423,2025-06-18,3,454.14,1362.42,0,green,green
U0276,P0469,2025-06-27,2,332.57,665.14,30,green,green
U0287,P0446,2025-06-03,2,230.0,460.0,10,green,yellow
U0094,P0443,2025-06-27,1,214.5,214.5,50,green,red
U0258,P0329,2025-06-25,2,262.02,524.04,40,green,green
U0214,P0254,2025-06-02,3,105.25,315.75,50,green,yellow
U0162,P0029,2025-05-15,2,421.73,843.46,0,green,red
U0086,P0016,2025-06-21,2,312.57,625.14,20,green,green
U0059,P0043,2025-05-20,3,133.13,399.39,20,green,yellow
U0188,P0155,2025-06-11,2,72.17,144.34,50,red,red
U0185,P0425,2025-06-09,1,135.44,135.44,30,yellow,yellow
U0190,P0254,2025-06-04,3,105.25,315.75,50,green,yellow
U0048,P0256,2025-06-26,1,241.01,241.01,20,green,yellow
U0043,P0385,2025-06-16,1,70.03,70.03,20,green,green
U0047,P0438,2025-06-02,3,257.54,772.62,10,green,red
U0294,P0287,2025-05-30,3,206.57,619.71,30,green,green
U0246,P0273,2025-06-26,2,241.87,483.74,40,green,green
U0119,P0491,2025-06-11,3,253.64,760.92,40,green,yellow
U0205,P0480,2025-05-30,1,327.61,327.61,20,green,green
U0134,P0050,2025-06-26,2,186.58,373.16,50,green,green
U0068,P0006,2025-06-19,1,184.06,184.06,0,green,green
U0287,P0294,2025-05-30,3,61.05,183.15,30,yellow,yellow
U0299,P0414,2025-06-25,3,255.74,767.22,20,green,yellow
U0231,P0172,2025-06-22,2,179.4,358.8,0,green,green
U0288,P0446,2025-06-10,1,230.0,230.0,10,green,green
U0228,P0175,2025-06-06,2,45.86,91.72,20,green,green
U0047,P0301,2025-05-31,2,74.94,149.88,40,green,red
U0149,P0132,2025-06-13,3,287.97,863.91,20,yellow,yellow
U0178,P0086,2025-05-28,2,268.34,536.68,20,yellow,red
U0084,P0067,2025-06-01,1,235.89,235.89,10,green,red
U0184,P0480,2025-06-24,2,327.61,655.22,20,green,red
U0114,P0030,2025-06-12,2,182.31,364.62,30,green,yellow
U0115,P0389,2025-06-05,2,201.22,402.44,10,green,green
U0163,P0017,2025-06-27,2,153.55,307.1,40,yellow,yellow
U0001,P0258,2025-06-17,1,75.98,75.98,20,green,green
U0069,P0424,2025-06-13,2,158.22,316.44,20,green,red
U0228,P0427,2025-06-14,2,129.48,258.96,50,green,green
U0184,P0279,2025-06-21,3,261.23,783.69,20,red,red
U0065,P0271,2025-06-21,1,194.02,194.02,0,red,red
U0082,P0033,2025-06-19,1,145.14,145.14,30,green,yellow
U0065,P0156,2025-05-31,2,157.26,314.52,10,yellow,red
U0255,P0277,2025-06-28,2,257.09,514.18,40,green,yellow
U0100,P0268,2025-05-30,3,489.46,1468.38,0,green,red
U0258,P0402,2025-06-18,3,281.92,845.76,40,green,green
U0023,P0459,2025-06-28,2,470.85,941.7,0,yellow,yellow
U0252,P0068,2025-06-21,2,105.08,210.16,10,green,red
U0290,P0140,2025-06-18,1,406.15,406.15,0,green,green
U0224,P0287,2025-06-07,2,206.57,413.14,30,green,red
U0151,P0426,2025-06-02,1,272.26,272.26,40,green,red
U0289,P0022,2025-06-14,3,303.04,909.12,10,red,red
U0299,P0011,2025-06-26,3,393.32,1179.96,0,green,yellow
U0060,P0009,2025-06-28,1,47.0,47.0,40,red,red
U0089,P0030,2025-05-22,1,182.31,182.31,30,green,green
U0138,P0496,2025-05-05,3,378.64,1135.92,20,yellow,yellow
U0181,P0499,2025-06-25,2,354.69,709.38,0,green,red
U0222,P0059,2025-06-20,1,322.04,322.04,0,green,green
U0293,P0223,2025-05-25,1,288.82,288.82,20,green,red
U0128,P0382,2025-05-25,3,61.49,184.47,0,green,green
U0079,P0366,2025-06-09,1,291.72,291.72,0,green,yellow
U0177,P0137,2025-06-21,1,168.92,168.92,30,green,red
U0059,P0214,2025-06-18,2,327.11,654.22,30,green,yellow
U0257,P0051,2025-05-19,2,481.03,962.06,0,yellow,yellow
U0251,P0344,2025-06-27,3,460.25,1380.75,0,red,red
U0012,P0248,2025-06-25,1,316.9,316.9,20,green,green
U0147,P0481,2025-06-08,1,174.29,174.29,40,yellow,red
U0148,P0310,2025-06-22,2,246.54,493.08,20,yellow,yellow
U0274,P0447,2025-05-28,1,339.51,339.51,20,green,green
U0130,P0454,2025-05-10,2,211.93,423.86,50,red,red
U0104,P0386,2025-06-05,3,193.72,581.16,20,yellow,red
U0011,P0478,2025-06-26,2,169.69,339.38,30,green,red
U0128,P0281,2025-05-14,1,346.43,346.43,0,green,green
U0186,P0298,2025-06-25,2,361.91,723.82,10,green,green
U0028,P0373,2025-06-03,3,56.62,169.86,50,red,red
U0157,P0143,2025-06-25,1,279.78,279.78,20,red,red
U0168,P0196,2025-06-02,3,151.43,454.29,40,green,green
U0166,P0431,2025-06-16,2,358.92,717.84,20,yellow,yellow
U0189,P0464,2025-06-27,2,186.95,373.9,50,green,green
U0045,P0120,2025-06-26,3,349.8,1049.4,30,green,green
U0149,P0059,2025-06-26,2,322.04,644.08,0,green,yellow
U0139,P0388,2025-06-07,3,64.04,192.12,0,green,green
U0125,P0043,2025-06-24,3,133.13,399.39,20,green,green
U0157,P0109,2025-06-10,2,239.14,478.28,30,red,red
U0118,P0026,2025-06-12,2,91.68,183.36,40,yellow,red
U0076,P0498,2025-05-26,1,364.3,364.3,0,green,green
U0214,P0231,2025-06-11,1,294.79,294.79,40,green,yellow
U0120,P0493,2025-06-10,2,394.25,788.5,0,green,green
U0279,P0255,2025-06-20,1,148.24,148.24,10,green,green
U0226,P0361,2025-06-05,3,258.48,775.44,30,yellow,red
U0122,P0446,2025-06-08,1,230.0,230.0,10,green,red
U0051,P0144,2025-06-17,2,458.49,916.98,0,yellow,yellow
U0037,P0306,2025-05-15,3,163.15,489.45,40,green,yellow
U0292,P0068,2025-06-27,1,105.08,105.08,10,green,yellow
U0186,P0221,2025-06-23,2,422.27,844.54,0,green,green
U0151,P0182,2025-06-14,2,66.3,132.6,30,red,red
U0166,P0303,2025-06-14,1,269.46,269.46,30,green,yellow
U0169,P0164,2025-06-19,2,233.98,467.96,40,green,red
U0195,P0258,2025-06-03,3,75.98,227.94,20,green,yellow
U0037,P0062,2025-06-24,1,277.32,277.32,10,yellow,yellow
U0064,P0149,2025-05-27,1,238.78,238.78,30,green,green
U0206,P0276,2025-06-21,3,90.24,270.72,30,red,red
U0086,P0490,2025-06-20,2,339.64,679.28,0,green,green
U0101,P0491,2025-06-19,3,253.64,760.92,40,green,red
U0175,P0390,2025-06-03,2,413.63,827.26,10,red,red
U0258,P0131,2025-05-30,1,333.82,333.82,20,green,green
U0081,P0068,2025-06-28,1,105.08,105.08,10,green,yellow
U0248,P0183,2025-06-19,3,240.11,720.33,50,yellow,yellow
U0193,P0376,2025-06-22,1,479.94,479.94,0,green,red
U0024,P0330,2025-06-09,1,153.42,153.42,50,yellow,yellow
U0062,P0328,2025-06-13,1,39.35,39.35,40,green,red
U0289,P0053,2025-06-27,3,144.01,432.03,50,green,red
U0059,P0025,2025-05-11,3,77.32,231.96,30,yellow,yellow
U0178,P0145,2025-06-08,1,202.07,202.07,30,red,red
U0137,P0202,2025-06-20,3,157.68,473.04,50,green,yellow
U0205,P0357,2025-06-14,3,75.67,227.01,50,green,green
U0119,P0206,2025-06-21,3,178.51,535.53,0,yellow,yellow
U0032,P0120,2025-06-16,2,349.8,699.6,30,green,green
U0227,P0403,2025-06-26,2,133.97,267.94,30,green,red
U0011,P0214,2025-05-16,3,327.11,981.33,30,green,red
U0008,P0272,2025-06-14,3,94.26,282.78,30,red,red
U0211,P0273,2025-06-28,2,241.87,483.74,40,green,green
U0076,P0137,2025-06-06,3,168.92,506.76,30,green,green
U0247,P0213,2025-06-14,1,103.82,103.82,20,red,red
U0170,P0111,2025-06-23,1,130.21,130.21,50,yellow,red
U0142,P0041,2025-05-13,2,117.38,234.76,30,green,red
U0068,P0214,2025-05-20,2,327.11,654.22,30,green,green
U0203,P0124,2025-06-03,3,66.25,198.75,0,green,green
U0126,P0362,2025-05-22,1,380.71,380.71,20,green,yellow
U0012,P0099,2025-06-07,2,277.94,555.88,10,green,green
U0075,P0093,2025-06-23,2,157.54,315.08,20,green,yellow
U0280,P0449,2025-06-03,2,260.7,521.4,10,green,green
U0000,P0465,2025-05-20,1,31.28,31.28,50,green,green
U0207,P0122,2025-06-07,1,113.14,113.14,10,yellow,red
U0045,P0487,2025-06-13,2,181.96,363.92,0,green,green
U0066,P0419,2025-06-19,3,326.96,980.88,10,green,green
U0130,P0088,2025-06-28,3,117.08,351.24,40,red,red
U0287,P0016,2025-06-21,1,312.57,312.57,20,green,yellow
U0102,P0080,2025-05-18,1,316.96,316.96,30,green,red
U0055,P0142,2025-05-22,3,79.44,238.32,10,green,green
U0246,P0477,2025-05-24,3,183.94,551.82,40,green,green
U0170,P0345,2025-05-04,1,171.22,171.22,20,yellow,red
U0280,P0035,2025-06-08,1,204.29,204.29,30,green,green
U0295,P0038,2025-06-12,3,143.84,431.52,30,yellow,red
U0176,P0404,2025-05-18,2,310.93,621.86,30,green,green
U0239,P0059,2025-06-27,3,322.04,966.12,0,green,red
U0056,P0293,2025-05-16,1,63.64,63.64,0,green,green
U0012,P0482,2025-05-15,1,252.38,252.38,30,green,green
U0216,P0012,2025-06-27,3,172.42,517.26,20,red,red
U0111,P0430,2025-06-26,2,325.74,651.48,20,green,green
U0128,P0161,2025-06-09,1,81.39,81.39,50,green,green
U0240,P0129,2025-06-17,1,259.18,259.18,0,red,red
U0205,P0426,2025-06-01,3,272.26,816.78,40,green,green
U0092,P0473,2025-06-23,1,323.03,323.03,30,yellow,red
U0187,P0384,2025-06-26,3,179.55,538.65,20,yellow,yellow
U0285,P0089,2025-06-23,3,50.12,150.36,20,red,red
U0250,P0448,2025-06-25,3,222.35,667.05,50,green,red
U0252,P0223,2025-05-28,1,288.82,288.82,20,green,red
U0130,P0312,2025-06-24,3,289.9,869.7,30,red,red
U0183,P0321,2025-06-23,1,304.51,304.51,20,red,red
U0203,P0498,2025-06-03,3,364.3,1092.9,0,green,green
U0054,P0382,2025-05-19,3,61.49,184.47,0,green,green
U0260,P0417,2025-06-28,1,161.46,161.46,50,green,red
U0236,P0128,2025-06-14,2,167.44,334.88,50,green,green
U0172,P0478,2025-06-27,1,169.69,169.69,30,green,green
U0025,P0258,2025-06-11,3,75.98,227.94,20,green,green
U0249,P0402,2025-06-17,3,281.92,845.76,40,green,yellow
U0104,P0271,2025-06-15,2,194.02,388.04,0,red,red
U0051,P0423,2025-06-25,1,454.14,454.14,0,green,yellow
U0292,P0174,2025-05-10,3,166.17,498.51,40,yellow,yellow
U0299,P0151,2025-06-24,1,120.46,120.46,50,yellow,yellow
U0013,P0402,2025-06-25,1,281.92,281.92,40,green,green
U0151,P0344,2025-06-27,2,460.25,920.5,0,red,red
U0100,P0236,2025-06-24,3,76.88,230.64,50,yellow,red
U0136,P0438,2025-05-29,1,257.54,257.54,10,green,green
U0157,P0079,2025-06-20,2,491.69,983.38,0,red,red
U0146,P0387,2025-05-24,3,130.88,392.64,0,green,red
U0230,P0479,2025-06-28,1,149.62,149.62,20,green,yellow
U0138,P0375,2025-06-19,3,215.23,645.69,40,yellow,yellow
U0264,P0400,2025-06-12,1,38.96,38.96,30,green,red
U0187,P0059,2025-06-21,2,322.04,644.08,0,green,yellow
U0104,P0258,2025-06-21,3,75.98,227.94,20,green,red
U0003,P0471,2025-06-14,3,292.35,877.05,0,green,yellow
U0268,P0108,2025-06-25,2,235.74,471.48,0,green,red
U0133,P0214,2025-05-25,2,327.11,654.22,30,green,yellow
U0103,P0166,2025-06-23,2,242.07,484.14,50,green,red
U0018,P0422,2025-06-09,1,51.65,51.65,40,green,green
U0243,P0298,2025-06-18,1,361.91,361.91,10,green,green
U0057,P0082,2025-06-11,1,30.85,30.85,40,green,yellow
U0250,P0340,2025-05-11,3,170.13,510.39,50,red,red
U0181,P0477,2025-05-31,3,183.94,551.82,40,green,red
U0106,P0202,2025-06-19,1,157.68,157.68,50,green,red
U0056,P0060,2025-05-24,3,361.59,1084.77,10,green,green
U0080,P0303,2025-06-18,3,269.46,808.38,30,green,yellow
U0084,P0431,2025-06-24,2,358.92,717.84,20,yellow,red
U0144,P0348,2025-06-06,3,280.65,841.95,0,red,red
U0202,P0068,2025-06-26,3,105.08,315.24,10,green,green
